code,pubDate,statDate,dupontROE,dupontAssetStoEquity,dupontAssetTurn,dupontPnitoni,dupontNitogr,dupontTaxBurden,dupontIntburden,dupontEbittogr
sh.600798,2018-03-27,2017-12-31,0.053691,2.277857,0.251376,0.713732,0.131375,0.888726,0.651610,0.226860
sh.600800,2018-04-12,2017-12-31,-0.673428,6.333298,0.253015,0.981177,-0.428319,1.000000,0.999338,-0.428603
sh.600801,2018-03-26,2017-12-31,0.189785,2.645670,0.721240,0.939362,0.105880,0.786533,0.849884,0.158393
sh.600802,2018-04-17,2017-12-31,-0.226979,6.358743,0.431333,0.590117,-0.140238,1.023331,1.640197,-0.083551
sh.600803,2018-03-30,2017-12-31,0.130149,4.117708,0.502657,0.911281,0.069002,0.750567,0.685387,0.134133
sh.600804,2018-04-26,2017-12-31,0.113698,3.233430,0.373433,1.003258,0.093856,0.849241,0.899908,0.122810
sh.600805,2018-03-30,2017-12-31,-0.044453,1.539886,0.156548,0.899139,-0.205087,1.039085,1.498864,-0.131681
sh.600806,2018-04-28,2017-12-31,-1.840834,10.580487,0.278817,0.993070,-0.628362,1.002127,1.146683,-0.546819
sh.600807,2018-04-28,2017-12-31,-0.124596,5.266894,0.212195,0.997400,-0.111775,1.460849,-0.320752,0.238545
sh.600808,2018-03-21,2017-12-31,0.189141,3.170806,1.057925,0.814027,0.069266,0.873174,0.867616,0.091431
sh.600809,2018-04-27,2017-12-31,0.188891,1.636256,0.738240,0.940191,0.166321,0.725945,1.012608,0.226257
sh.600810,2018-04-27,2017-12-31,0.026891,3.963925,1.079915,0.513226,0.012240,0.851405,0.487977,0.029461
sh.600811,2018-04-28,2017-12-31,0.038971,2.424532,0.166416,1.035549,0.093271,0.974060,0.570863,0.167736
sh.600812,2018-03-31,2017-12-31,0.003533,3.166721,0.458498,1.299318,0.001873,0.242447,0.142460,0.054225
sh.600814,2018-03-20,2017-12-31,0.079397,2.247835,1.132587,0.595221,0.052395,0.679369,1.096774,0.070318
sh.600815,2018-04-26,2017-12-31,0.267620,15.117046,0.631890,0.567537,0.049365,0.687202,0.756970,0.094897
sh.600816,2018-02-08,2017-12-31,0.245286,1.479516,0.252755,1.000000,0.655925,0.752575,,
sh.600817,2018-04-26,2017-12-31,-0.015584,1.767437,0.064257,5.701881,-0.024066,-0.267519,1.433295,0.062764
sh.600818,2018-04-28,2017-12-31,0.049583,1.636376,0.585616,1.394491,0.037104,0.794340,0.862554,0.054154
sh.600819,2018-03-24,2017-12-31,0.015905,2.401477,0.452167,0.676735,0.021644,0.876448,0.521197,0.047382
sh.600820,2018-04-19,2017-12-31,0.098210,3.660655,0.467292,0.987439,0.058143,0.785297,0.828411,0.089376
sh.600821,2018-04-28,2017-12-31,0.017050,3.162023,0.128040,1.000000,0.042112,1.000000,0.136298,0.308967
sh.600822,2018-04-17,2017-12-31,0.059624,3.779799,2.964588,0.813557,0.006540,0.665364,0.874736,0.011237
sh.600823,2018-03-23,2017-12-31,0.107108,4.136207,0.217223,0.599194,0.198951,0.699550,0.984926,0.288751
sh.600824,2018-04-18,2017-12-31,0.066888,1.360253,0.658621,1.038846,0.071869,0.727935,0.904872,0.109109
sh.600825,2018-04-28,2017-12-31,0.017280,1.505764,0.363880,1.103827,0.028572,0.890407,-1.429188,-0.022452
sh.600826,2018-03-24,2017-12-31,0.078991,1.343112,0.680603,0.871468,0.099156,0.803595,1.028860,0.119929
sh.600827,2018-04-28,2017-12-31,0.050973,2.716392,1.045216,0.987642,0.018178,0.536733,1.104198,0.030671
sh.600828,2018-03-16,2017-12-31,0.226934,3.686246,0.699849,0.951604,0.092439,0.720761,0.835501,0.153503
sh.600829,2018-01-30,2017-12-31,0.155958,2.960753,1.659618,0.999999,0.031739,0.747917,0.992046,0.042777
sh.600830,2018-03-03,2017-12-31,0.041922,1.556505,0.350229,0.922232,0.083387,0.719851,0.845613,0.136988
sh.600831,2018-04-20,2017-12-31,0.061191,2.389591,0.414950,0.999315,0.061755,0.983806,0.827321,0.075873
sh.600833,2018-03-31,2017-12-31,0.060551,1.616421,1.340780,1.000000,0.027939,0.757791,1.116997,0.033007
sh.600834,2018-04-28,2017-12-31,0.035651,1.697202,0.305772,1.000000,0.068697,0.717208,0.664835,0.144071
sh.600835,2018-03-29,2017-12-31,0.144447,3.390128,0.596712,0.588832,0.121265,0.874158,1.103886,0.125667
sh.600836,2018-03-24,2017-12-31,0.036845,3.926948,0.387754,1.116715,0.021668,0.779252,0.541945,0.051308
sh.600837,2018-03-28,2017-12-31,0.075638,4.807553,0.051520,0.872698,0.349930,0.766180,,
sh.600838,2018-04-11,2017-12-31,0.077932,1.157706,0.062746,1.000000,1.072826,0.999697,1.021775,1.050281
sh.600839,2018-04-18,2017-12-31,0.027950,4.912836,1.239287,0.538883,0.008519,0.694653,0.882431,0.013898
sh.600841,2018-03-24,2017-12-31,0.034182,1.727686,0.593313,1.007989,0.033082,1.147988,1.460945,0.019725
sh.600843,2018-04-17,2017-12-31,0.097247,1.775101,0.850237,0.928683,0.069382,0.719439,0.996127,0.096814
sh.600844,2018-02-26,2017-12-31,0.133757,1.788511,0.374187,0.758351,0.263552,0.912415,0.933895,0.309297
sh.600845,2018-03-20,2017-12-31,0.095220,1.730810,0.617804,0.923318,0.096444,0.916182,1.057962,0.099500
sh.600846,2018-03-31,2017-12-31,0.128248,4.548664,0.400916,0.844505,0.083274,0.771008,0.972644,0.111045
sh.600847,2018-04-27,2017-12-31,0.023050,1.164204,0.575442,1.006688,0.034178,1.000000,0.815546,0.041908
sh.600848,2018-04-12,2017-12-31,0.073624,2.142361,0.173799,0.996955,0.198337,0.728073,0.871942,0.312421
sh.600850,2018-04-28,2017-12-31,0.146096,2.741231,1.218378,0.923191,0.047383,0.867400,0.999929,0.054630
sh.600851,2018-04-21,2017-12-31,0.026561,1.301600,0.193881,1.198491,0.087821,0.752894,1.006955,0.115839
sh.600853,2018-04-13,2017-12-31,0.156460,12.490264,0.905068,1.036603,0.013352,0.715291,0.603978,0.030905
sh.600854,2018-04-28,2017-12-31,0.009077,1.231232,0.342179,-0.583058,-0.036952,118.873130,0.393252,-0.000790
sh.600855,2018-04-03,2017-12-31,0.011740,2.073198,0.825508,0.389073,0.017630,0.639992,1.102556,0.024985
sh.600856,2018-03-31,2017-12-31,0.145270,4.037657,0.444252,0.678331,0.119392,0.897291,0.746034,0.178354
sh.600857,2018-04-24,2017-12-31,-1.138361,2.052382,1.187785,1.000000,-0.466965,1.026519,0.998549,-0.455562
sh.600858,2018-03-28,2017-12-31,0.016387,3.957636,1.096116,10.492567,0.000360,0.037167,0.376844,0.025704
sh.600859,2018-03-24,2017-12-31,0.088568,1.848485,1.373731,0.976104,0.035733,0.693850,1.061512,0.048515
sh.600860,2018-03-27,2017-12-31,0.036180,3.272416,0.637619,0.901611,0.019232,0.731616,0.600532,0.043773
sh.600861,2018-03-31,2017-12-31,0.036152,1.804857,0.525545,1.019023,0.037402,0.721774,0.848957,0.061038
sh.600862,2018-03-17,2017-12-31,0.024272,2.269996,0.389509,0.998219,0.027501,0.519967,0.991906,0.053321
sh.600863,2018-04-27,2017-12-31,0.049370,3.974334,0.284683,0.644999,0.067652,0.776002,0.515424,0.169143
sh.600864,2018-04-12,2017-12-31,0.026510,2.797650,0.067760,0.988497,0.141470,0.774029,0.987873,0.185015
sh.600865,2018-04-21,2017-12-31,0.028464,1.242606,0.452773,1.000000,0.050592,0.570383,1.035298,0.085674
sh.600866,2018-04-10,2017-12-31,-0.159345,1.590208,0.434925,1.000000,-0.230393,1.106110,1.184580,-0.175836
sh.600867,2018-04-18,2017-12-31,0.197602,1.113458,0.539966,0.995781,0.330055,0.863426,0.985976,0.387699
sh.600868,2018-04-10,2017-12-31,0.051331,1.080886,0.099044,0.989793,0.484421,0.869885,0.986761,0.564350
sh.600869,2018-04-25,2017-12-31,0.009110,2.895994,1.062958,0.571034,0.005183,1.141460,0.233890,0.019413
sh.600870,2018-04-26,2017-12-31,-1.388293,6.929308,0.283736,0.926122,-0.762445,1.001632,1.126763,-0.675567
sh.600871,2018-03-28,2017-12-31,-3.338215,21.519027,0.710749,0.999991,-0.218263,1.023062,1.064489,-0.200418
sh.600872,2018-04-24,2017-12-31,0.152612,1.719782,0.706637,0.886311,0.141688,0.839500,0.910620,0.185343
sh.600873,2018-03-23,2017-12-31,0.129187,1.875975,0.653201,0.981246,0.107440,0.840574,0.851535,0.150102
sh.600874,2018-03-28,2017-12-31,0.103079,2.341833,0.186054,0.978921,0.241673,0.722320,0.864750,0.386907
sh.600875,2018-03-30,2017-12-31,0.031331,3.808236,0.376844,0.985374,0.022156,1.280540,4602.774913,0.000004
sh.600876,2018-03-23,2017-12-31,0.038004,2.522199,0.268894,1.000000,0.056037,0.610934,0.567406,0.161653
sh.600877,2018-03-26,2017-12-31,,,0.334889,0.995317,0.515584,0.989559,0.866027,0.601626
sh.600879,2018-03-16,2017-12-31,0.052463,2.095993,0.622494,0.980445,0.041012,0.833684,0.797339,0.061697
sh.600880,2018-04-21,2017-12-31,0.009587,1.181401,0.208381,1.465750,0.026570,0.766849,1.474593,0.023497
sh.600881,2018-04-14,2017-12-31,0.059931,4.174257,0.320665,0.411764,0.108736,0.631180,0.646610,0.266427
sh.600882,2018-04-20,2017-12-31,0.003662,2.064151,0.407227,1.000000,0.004357,-1.452080,-0.098004,0.030617
sh.600883,2018-04-13,2017-12-31,0.041719,1.081418,0.038526,1.037049,0.965581,0.722579,1.100068,1.214742
sh.600884,2018-04-18,2017-12-31,0.096483,1.973531,0.451207,0.887369,0.122103,0.810979,0.862448,0.174576
sh.600885,2018-03-30,2017-12-31,0.186695,1.927182,0.851404,0.715266,0.159077,0.832339,0.969072,0.197220
sh.600886,2018-03-27,2017-12-31,0.109134,6.948165,0.153775,0.492767,0.207282,0.872931,0.607642,0.390781
sh.600887,2018-04-27,2017-12-31,0.249076,1.837965,1.536950,0.999678,0.088201,0.848578,0.984911,0.105532
sh.600888,2018-03-26,2017-12-31,0.036244,2.980216,0.605660,1.008578,0.019909,0.961475,0.348268,0.059456
sh.600889,2018-03-30,2017-12-31,-0.231433,1.556045,0.788992,1.001180,-0.188286,1.049725,1.018075,-0.176183
sh.600890,2018-04-20,2017-12-31,0.027788,1.107862,0.238327,1.000704,0.105169,0.901670,1.212749,0.096177
sh.600891,2018-04-28,2017-12-31,0.055159,1.833313,1.253440,1.000799,0.023984,0.718037,0.601068,0.055572
sh.600892,2018-04-27,2017-12-31,0.164918,1.453489,0.118775,0.993649,0.961384,0.815793,0.987696,1.193147
sh.600893,2018-03-30,2017-12-31,0.046372,2.440118,0.446498,1.026354,0.041469,0.776606,0.632393,0.084439
sh.600894,2018-04-28,2017-12-31,0.058175,1.369964,0.512490,0.954419,0.086816,0.928431,1.069462,0.087435
sh.600895,2018-04-28,2017-12-31,0.056100,2.281229,0.065908,1.012388,0.368559,0.821661,0.686915,0.652998
sh.600896,2018-04-28,2017-12-31,-0.338866,2.114965,0.010199,0.997973,-15.742201,1.007278,1.122749,-13.919813
sh.600897,2018-04-27,2017-12-31,0.122517,1.302680,0.380095,0.955654,0.258919,0.746521,1.000932,0.346512
sh.600898,2018-03-20,2017-12-31,0.030076,6.424218,0.826981,72.701848,0.000078,-0.019311,-0.314004,0.012841
sh.600900,2018-04-28,2017-12-31,0.169091,2.272281,0.167633,0.999385,0.444188,0.835683,0.814445,0.652624
sh.600901,2018-04-04,2017-12-31,0.173690,7.858815,0.042484,1.000000,0.520223,0.749526,,
sh.600903,2018-04-17,2017-12-31,0.059530,3.310066,0.363720,0.996788,0.049605,0.874704,0.535934,0.105817
sh.600908,2018-03-30,2017-12-31,0.110389,14.520994,0.021787,1.002046,0.348213,0.809952,,
sh.600909,2018-04-12,2017-12-31,0.053906,3.090352,0.051485,0.996184,0.340104,0.761203,,
sh.600917,2018-03-31,2017-12-31,0.098081,2.203375,0.699875,0.997435,0.063766,0.833953,1.052214,0.072668
sh.600919,2018-04-25,2017-12-31,0.122543,17.382199,0.020090,0.988268,0.355090,0.871381,,
sh.600926,2018-04-27,2017-12-31,0.100680,17.189040,0.018177,1.000000,0.322229,0.909341,,
sh.600933,2018-04-12,2017-12-31,0.173165,1.318126,0.613677,0.981231,0.218169,0.769526,1.012108,0.280119
sh.600936,2018-04-28,2017-12-31,0.056784,1.989908,0.383170,1.000873,0.074409,1.001163,0.935319,0.079462
sh.600939,2018-04-27,2017-12-31,0.066615,12.005147,0.688246,0.923693,0.008728,0.765887,0.488136,0.023347
sh.600958,2018-03-30,2017-12-31,0.076039,4.753169,0.047410,0.986292,0.342118,0.821011,,
sh.600959,2018-04-24,2017-12-31,0.059524,2.426018,0.253512,0.710079,0.136299,0.999124,1.025525,0.133023
sh.600960,2018-04-28,2017-12-31,0.054212,1.532786,0.370781,1.022186,0.093319,0.829355,0.890174,0.126402
sh.600961,2018-02-07,2017-12-31,0.303435,32.069406,2.354269,0.952443,0.004220,0.849648,0.262864,0.018893
sh.600962,2018-03-29,2017-12-31,0.010118,2.193417,0.546833,0.679171,0.012421,0.867961,0.465897,0.030716
sh.600963,2018-03-20,2017-12-31,0.053057,2.263373,0.414160,1.000000,0.056600,0.738516,0.761524,0.100641
sh.600965,2018-03-28,2017-12-31,0.086782,1.389707,0.542688,1.000848,0.114971,0.736116,0.979123,0.159517
sh.600966,2018-03-31,2017-12-31,0.188449,2.794681,0.705301,0.979534,0.097604,0.756681,0.786039,0.164100
sh.600967,2018-04-28,2017-12-31,0.069756,2.142345,0.742195,0.997417,0.043984,0.948364,1.215058,0.038170
sh.600969,2018-04-20,2017-12-31,0.009075,3.607572,0.210123,0.294417,0.040664,0.640223,0.787623,0.080642
sh.600970,2018-03-24,2017-12-31,0.135537,3.989737,0.679957,0.996578,0.050133,0.812391,1.149283,0.053694
sh.600971,2018-03-24,2017-12-31,0.175597,2.208753,0.470361,0.995031,0.169865,0.882355,0.895133,0.215066
sh.600973,2018-03-31,2017-12-31,0.023807,3.568376,1.600748,1.003071,0.004155,0.712327,0.266227,0.021910
sh.600975,2018-03-24,2017-12-31,0.037008,1.521368,0.933603,1.199769,0.021717,0.857898,0.930379,0.027208
sh.600976,2018-03-28,2017-12-31,0.086300,1.773948,1.453128,0.992740,0.033724,0.910272,0.972759,0.038085
sh.600977,2018-04-27,2017-12-31,0.095978,1.474694,0.606007,0.849663,0.126399,0.741786,1.070882,0.159120
sh.600978,2018-04-28,2017-12-31,0.097877,2.124326,0.490969,1.006301,0.093256,0.849639,0.701918,0.156371
sh.600979,2018-04-26,2017-12-31,0.082024,2.302625,0.264905,0.998369,0.134690,0.839236,0.766100,0.209491
sh.600980,2018-03-24,2017-12-31,0.079976,1.420872,0.566692,1.000000,0.099324,0.810180,0.980696,0.125009
sh.600981,2018-04-20,2017-12-31,0.095431,3.994433,1.193261,0.847981,0.023611,0.743165,0.728776,0.043595
sh.600982,2018-03-20,2017-12-31,0.038962,1.585372,0.398843,0.882777,0.069800,0.743288,0.912356,0.102928
sh.600983,2018-04-28,2017-12-31,-0.024360,2.192509,0.729134,1.000000,-0.015238,0.927750,1.160294,-0.014156
sh.600984,2018-04-28,2017-12-31,0.007118,1.879156,0.303750,0.968045,0.012881,0.563260,0.586516,0.038991
sh.600985,2018-03-09,2017-12-31,0.079721,1.512764,0.423967,0.966406,0.128620,0.817916,0.949621,0.165596
sh.600986,2018-03-28,2017-12-31,0.090135,1.832386,1.006711,0.951225,0.051367,0.824831,1.034952,0.060173
sh.600987,2018-03-23,2017-12-31,0.171521,1.365866,0.765384,0.865260,0.189620,0.844496,1.002134,0.224059
sh.600988,2018-04-28,2017-12-31,0.104982,1.661426,0.595820,0.972108,0.109095,0.858897,0.816466,0.155569
sh.600990,2018-03-31,2017-12-31,0.122290,3.072110,0.999965,0.979839,0.040627,0.855672,0.905965,0.052408
sh.600992,2018-04-13,2017-12-31,0.016232,1.620469,0.818574,1.000000,0.012237,0.797832,0.776960,0.019740
sh.600993,2018-04-26,2017-12-31,0.154897,1.270598,0.666806,1.036282,0.176424,0.846527,1.007903,0.206775
sh.600995,2018-03-23,2017-12-31,0.095117,1.602669,0.770630,1.000000,0.077014,0.787769,0.891648,0.109641
sh.600996,2018-04-17,2017-12-31,0.109381,1.873526,0.340053,0.996144,0.172351,0.996749,1.047610,0.165055
sh.600997,2018-03-17,2017-12-31,0.063269,2.623703,0.866567,0.899119,0.030950,0.705310,0.715083,0.061365
sh.600998,2018-04-26,2017-12-31,0.097741,3.069019,1.629113,0.981394,0.019920,0.765257,0.742070,0.035078
sh.600999,2018-03-28,2017-12-31,0.083217,3.802066,0.050513,0.996769,0.434705,0.816810,,
sh.601000,2018-03-31,2017-12-31,0.104230,1.508581,0.359408,0.950044,0.202345,0.839871,0.976691,0.246673
sh.601001,2018-04-27,2017-12-31,0.113300,5.031564,0.344358,0.433988,0.150674,0.685273,0.791854,0.277671
sh.601002,2018-03-28,2017-12-31,0.061647,1.815000,0.682771,0.874434,0.056890,0.813899,0.862957,0.080998
sh.601003,2018-04-11,2017-12-31,0.447212,3.708420,1.893877,1.000000,0.063676,0.871626,0.999203,0.073112
sh.601005,2018-02-28,2017-12-31,0.038729,3.717624,0.430810,1.000869,0.024160,0.999994,0.381169,0.063386
sh.601006,2018-04-28,2017-12-31,0.141093,1.327328,0.443019,1.019172,0.235428,0.779769,0.964034,0.313184
sh.601007,2018-03-02,2017-12-31,0.072215,2.099696,0.311904,0.758560,0.145365,0.879519,0.916970,0.180244
sh.601008,2018-04-26,2017-12-31,0.002709,2.224447,0.178611,1.866429,0.003653,1.586661,0.017399,0.132330
sh.601009,2018-04-26,2017-12-31,0.149590,17.058860,0.022529,0.990513,0.392966,0.821306,,
sh.601010,2018-04-18,2017-12-31,0.070766,1.550579,1.021184,1.000027,0.044690,0.674032,0.991664,0.066860
sh.601011,2018-04-03,2017-12-31,0.032193,1.917715,0.304716,1.036361,0.053158,0.702715,0.750810,0.100752
sh.601012,2018-03-29,2017-12-31,0.293523,2.143293,0.628640,1.004262,0.216926,0.883441,0.953871,0.257421
sh.601015,2018-03-20,2017-12-31,0.060924,3.035414,0.776775,0.781160,0.033078,0.841700,0.633873,0.061998
sh.601016,2018-03-30,2017-12-31,0.061218,2.906858,0.098771,0.864477,0.246645,0.863749,0.595842,0.479241
sh.601018,2018-03-30,2017-12-31,0.075440,1.696063,0.302158,0.936702,0.157155,0.783119,0.892794,0.224775
sh.601019,2018-04-13,2017-12-31,0.197906,1.690041,0.763694,1.004289,0.152681,1.002378,1.038870,0.146619
sh.601020,2018-04-20,2017-12-31,0.182098,1.637309,0.330449,1.016747,0.331022,0.884256,0.935615,0.400112
sh.601021,2018-04-28,2017-12-31,0.159821,2.549439,0.545136,1.000000,0.114997,0.763979,0.904603,0.166397
sh.601028,2018-03-30,2017-12-31,0.040091,1.424534,0.489082,0.975861,0.058966,0.969600,1.202396,0.050578
sh.601038,2018-03-30,2017-12-31,0.011741,2.837259,0.538781,1.498600,0.005125,0.672740,0.334571,0.022771
sh.601058,2018-04-28,2017-12-31,0.062839,2.663269,0.987522,1.043208,0.022903,0.897668,0.604716,0.042192
sh.601069,2018-03-21,2017-12-31,0.012884,1.525119,0.539388,1.000000,0.015662,1.566535,0.419086,0.023857
sh.601086,2018-04-13,2017-12-31,0.082000,1.686933,1.166718,1.000000,0.041663,0.689952,0.956475,0.063133
sh.601088,2018-03-24,2017-12-31,0.146738,1.855175,0.436861,0.833247,0.217290,0.768487,0.936737,0.301846
sh.601098,2018-04-24,2017-12-31,0.116205,1.470337,0.541103,0.938066,0.155703,0.978043,1.069779,0.148814
sh.601099,2018-03-24,2017-12-31,0.009876,3.711985,0.029675,0.923830,0.097052,0.612987,,
sh.601100,2018-04-17,2017-12-31,0.103930,1.544926,0.492325,1.002474,0.136304,0.852938,0.943646,0.169348
sh.601101,2018-04-24,2017-12-31,0.088617,2.889159,0.273659,0.863206,0.129844,0.765057,0.804204,0.211039
sh.601106,2018-04-26,2017-12-31,0.008404,3.184267,0.321392,1.114238,0.007370,0.717402,0.145399,0.070652
sh.601107,2018-03-30,2017-12-31,0.065282,2.596200,0.225981,0.916921,0.121354,0.746306,0.630496,0.257902
sh.601108,2018-04-28,2017-12-31,0.083467,3.121237,0.071330,1.018364,0.368141,0.815944,,
sh.601111,2018-03-28,2017-12-31,0.093425,2.966800,0.527841,0.838247,0.071170,0.752332,0.776469,0.121833
sh.601113,2018-04-17,2017-12-31,0.033693,1.663256,0.612812,0.889725,0.037154,0.814947,0.915481,0.049799
sh.601116,2018-04-13,2017-12-31,0.067140,1.681634,1.384888,1.000000,0.028829,0.728673,1.219408,0.032445
sh.601117,2018-04-27,2017-12-31,0.055800,3.070260,0.683585,0.975629,0.027251,0.702067,0.916815,0.042337
sh.601118,2018-04-28,2017-12-31,-0.033393,1.711225,0.799512,0.955891,-0.025533,1.066327,2.333183,-0.010263
sh.601126,2018-04-03,2017-12-31,0.061047,1.414712,0.576972,1.033749,0.072348,0.866838,0.936900,0.089083
sh.601127,2018-04-17,2017-12-31,0.169052,5.078962,1.007302,0.658073,0.050213,0.776187,0.986185,0.065598
sh.601128,2018-03-31,2017-12-31,0.124427,13.571914,0.036234,0.956433,0.264550,0.792456,,
sh.601137,2018-03-10,2017-12-31,0.094801,1.497590,1.192870,1.000000,0.053067,0.941167,0.908078,0.062092
sh.601139,2018-04-28,2017-12-31,0.109972,2.233530,0.613951,0.970398,0.082643,0.781564,0.884109,0.119601
sh.601155,2018-03-15,2017-12-31,0.339874,8.081145,0.282707,0.963029,0.154479,0.747902,0.806703,0.256042
sh.601158,2018-03-24,2017-12-31,0.149834,1.462805,0.221594,0.999555,0.462443,0.922693,0.992078,0.505191
sh.601163,2018-04-26,2017-12-31,0.061012,1.754249,0.569803,0.998726,0.061115,0.866542,0.993873,0.070963
sh.601166,2018-04-25,2017-12-31,0.149148,16.300320,0.022391,0.990734,0.412467,0.891619,,
sh.601168,2018-03-28,2017-12-31,0.022734,2.811317,0.849395,1.031122,0.009233,0.594918,0.475422,0.032645
sh.601169,2018-04-27,2017-12-31,0.118203,14.027284,0.022650,0.992109,0.374993,0.827432,,
sh.601177,2018-04-11,2017-12-31,0.006597,2.376009,0.433943,0.380626,0.016809,0.790008,0.353937,0.060115
sh.601179,2018-04-05,2017-12-31,0.046893,1.783614,0.421048,1.031371,0.060543,0.822363,0.980086,0.075117
sh.601186,2018-03-30,2017-12-31,0.114450,5.635202,0.861330,0.949055,0.024845,0.795981,0.769568,0.040560
sh.601188,2018-04-27,2017-12-31,0.090852,1.325379,0.347262,0.901656,0.218927,0.850309,1.023997,0.251433
sh.601198,2018-04-27,2017-12-31,0.069757,4.007044,0.048227,0.999686,0.361089,0.842864,,
sh.601199,2018-04-27,2017-12-31,0.093350,1.800991,0.232899,1.000000,0.222554,0.741572,1.050396,0.285712
sh.601200,2018-03-20,2017-12-31,0.098319,2.358676,0.211410,0.834775,0.236197,0.877525,0.848703,0.317146
sh.601208,2018-04-27,2017-12-31,0.043151,1.324953,0.568755,0.945625,0.060555,0.867087,0.922279,0.075722
sh.601211,2018-03-30,2017-12-31,0.088587,3.780484,0.056448,0.942634,0.440382,0.767343,,
sh.601212,2018-04-27,2017-12-31,0.022275,4.253651,1.239204,0.632404,0.006682,0.578338,0.526883,0.021929
sh.601216,2018-04-20,2017-12-31,0.146041,1.373871,0.382992,1.000697,0.277355,0.873896,0.932885,0.340211
sh.601218,2018-04-23,2017-12-31,0.002383,1.556409,0.339965,3.028452,0.001487,0.461498,0.255314,0.012619
sh.601222,2018-04-18,2017-12-31,0.078663,1.687094,0.243876,0.960284,0.199096,0.956353,0.875599,0.237760
sh.601225,2018-03-30,2017-12-31,0.265916,2.533301,0.511582,0.664480,0.308789,0.863288,0.988076,0.362006
sh.601226,2018-04-25,2017-12-31,0.010780,2.249778,0.612932,0.979960,0.007977,0.759213,0.846878,0.012407
sh.601228,2018-04-28,2017-12-31,0.063150,1.951971,0.385580,0.826993,0.101457,0.764925,0.831476,0.159519
sh.601229,2018-04-21,2017-12-31,0.116676,13.560719,0.018593,0.999459,0.462998,0.953635,,
sh.601231,2018-03-24,2017-12-31,0.162548,2.026957,1.813082,0.999847,0.044237,0.839983,1.014573,0.051908
sh.601233,2018-03-13,2017-12-31,0.144587,1.870557,1.440519,0.995242,0.053915,0.784595,0.912114,0.075338
